;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;Unnamed: 0.1.1.1;Unnamed: 0.1.1.1.1;Unnamed: 0.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1.1.1;cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor;malus;Valeur_malus;Compteur_malus
3344;3344;3344;3344;3344;3344;3344;3344;3344;3344;cluster_7;dejeuner;all;autres boissons fraîches;eau minérale gazeuse;0.2873563218390805;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
3345;3345;3345;3345;3345;3345;3345;3345;3345;3345;cluster_7;dejeuner;all;autres boissons fraîches;sodas et colas;0.8416749050659226;97.49843056179392;97.49843056179392;0.0;0.0;False;1.0;0
3346;3346;3346;3346;3346;3346;3346;3346;3346;3346;cluster_7;dejeuner;all;eau minérale plate;eau du robinet;0.9411428889927128;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
3347;3347;3347;3347;3347;3347;3347;3347;3347;3347;cluster_7;dejeuner;all;eau minérale plate;eau de source;0.8032633855486065;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3348;3348;3348;3348;3348;3348;3348;3348;3348;3348;cluster_7;dejeuner;all;eau minérale plate;autre eau;0.11907193348609996;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3349;3349;3349;3349;3349;3349;3349;3349;3349;3349;cluster_7;dejeuner;all;eau minérale plate;eau minérale gazeuse;0.03906250000000002;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3350;3350;3350;3350;3350;3350;3350;3350;3350;3350;cluster_7;dejeuner;all;autre eau;eau du robinet;0.993266323306929;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
3351;3351;3351;3351;3351;3351;3351;3351;3351;3351;cluster_7;dejeuner;all;autre eau;eau de source;0.9699528019426884;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3352;3352;3352;3352;3352;3352;3352;3352;3352;3352;cluster_7;dejeuner;all;autre eau;eau minérale plate;0.8809280665139;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3353;3353;3353;3353;3353;3353;3353;3353;3353;3353;cluster_7;dejeuner;all;autre eau;eau minérale gazeuse;0.2325581395348837;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;cluster_7;dejeuner;all;eau minérale gazeuse;eau du robinet;0.9980578501696143;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
3355;3355;3355;3355;3355;3355;3355;3355;3355;3355;cluster_7;dejeuner;all;eau minérale gazeuse;eau de source;0.9909665763324301;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3356;3356;3356;3356;3356;3356;3356;3356;3356;3356;cluster_7;dejeuner;all;eau minérale gazeuse;eau minérale plate;0.9609375;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3357;3357;3357;3357;3357;3357;3357;3357;3357;3357;cluster_7;dejeuner;all;eau minérale gazeuse;autre eau;0.7674418604651162;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
3358;3358;3358;3358;3358;3358;3358;3358;3358;3358;cluster_7;dejeuner;all;sodas et colas;eau du robinet;0.9643021118924558;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;True;0.2;1
3359;3359;3359;3359;3359;3359;3359;3359;3359;3359;cluster_7;dejeuner;all;sodas et colas;eau de source;0.8746575641873651;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
3360;3360;3360;3360;3360;3360;3360;3360;3360;3360;cluster_7;dejeuner;all;sodas et colas;vin;0.5490327265492265;97.49843056179392;98.57547058507221;1.0770400232783004;0.014464523206106153;False;1.0;0
3361;3361;3361;3361;3361;3361;3361;3361;3361;3361;cluster_7;dejeuner;all;sodas et colas;autres boissons fraîches;0.1583250949340774;97.49843056179392;97.49843056179392;0.0;0.0;False;0.2;0
3362;3362;3362;3362;3362;3362;3362;3362;3362;3362;cluster_7;dejeuner;all;sodas et colas;eau minérale plate;0.6513478012799018;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
3363;3363;3363;3363;3363;3363;3363;3363;3363;3363;cluster_7;dejeuner;all;sodas et colas;autre eau;0.19311608589571808;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
3364;3364;3364;3364;3364;3364;3364;3364;3364;3364;cluster_7;dejeuner;all;sodas et colas;eau minérale gazeuse;0.06887052341597798;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
3365;3365;3365;3365;3365;3365;3365;3365;3365;3365;cluster_7;dejeuner;all;fromages affinés;yaourts et assimilés;0.2827026934353312;72.6654762020389;91.67958328622757;19.014107084188662;0.25535726362841793;False;1.0;0
3366;3366;3366;3366;3366;3366;3366;3366;3366;3366;cluster_7;dejeuner;all;fromages affinés;fromage blanc et petits suisses;0.003089007546004148;72.6654762020389;92.09472632425584;19.429250122216946;0.26093258671542435;False;1.0;0
3367;3367;3367;3367;3367;3367;3367;3367;3367;3367;cluster_7;dejeuner;all;fromages affinés;crème fraîche;0.03494947205175007;72.6654762020389;77.44410720714643;4.7786310051075285;0.0641764628731312;False;1.0;0
3368;3368;3368;3368;3368;3368;3368;3368;3368;3368;cluster_7;dejeuner;all;yaourts et assimilés;fromage blanc et petits suisses;0.01701920739119864;91.67958328622757;92.09472632425584;0.4151430380282761;0.005575323087006391;False;1.0;0
3369;3369;3369;3369;3369;3369;3369;3369;3369;3369;cluster_7;dejeuner;all;crème fraîche;yaourts et assimilés;0.8260924828922263;77.44410720714643;91.67958328622757;14.235476079081135;0.1911808007552868;False;1.0;0
3370;3370;3370;3370;3370;3370;3370;3370;3370;3370;cluster_7;dejeuner;all;crème fraîche;fromage blanc et petits suisses;0.09562841530054646;77.44410720714643;92.09472632425584;14.650619117109413;0.1967561238422932;False;1.0;0
3371;3371;3371;3371;3371;3371;3371;3371;3371;3371;cluster_7;dejeuner;all;crème dessert et lait gélifié;fruits;0.9574564438019024;87.69440351491579;95.09128212732844;7.3968786124126495;0.0993392260543199;True;0.2;3
3372;3372;3372;3372;3372;3372;3372;3372;3372;3372;cluster_7;dejeuner;all;crème dessert et lait gélifié;compotes;0.2109090909090909;87.69440351491579;91.05572629620077;3.361322781284984;0.04514217700575352;False;1.0;0
3373;3373;3373;3373;3373;3373;3373;3373;3373;3373;cluster_7;dejeuner;all;glaces;fruits;0.9922413793103448;71.3793824446339;95.09128212732844;23.711899682694536;0.3184480760308496;True;0.2;3
3374;3374;3374;3374;3374;3374;3374;3374;3374;3374;cluster_7;dejeuner;all;glaces;crème dessert et lait gélifié;0.8441558441558442;71.3793824446339;87.69440351491579;16.315021070281887;0.2191088499765297;False;1.0;0
3375;3375;3375;3375;3375;3375;3375;3375;3375;3375;cluster_7;dejeuner;all;glaces;entremets;0.7377049180327869;71.3793824446339;81.27983592600064;9.90045348136674;0.13296194759440272;False;1.0;0
3376;3376;3376;3376;3376;3376;3376;3376;3376;3376;cluster_7;dejeuner;all;glaces;compotes;0.6170212765957447;71.3793824446339;91.05572629620077;19.67634385156687;0.2642510269822832;False;1.0;0
3377;3377;3377;3377;3377;3377;3377;3377;3377;3377;cluster_7;dejeuner;all;entremets;fruits;0.9774930434737864;81.27983592600064;95.09128212732844;13.811446201327795;0.1854861284364469;True;0.2;3
3378;3378;3378;3378;3378;3378;3378;3378;3378;3378;cluster_7;dejeuner;all;entremets;crème dessert et lait gélifié;0.6670326231296889;81.27983592600064;87.69440351491579;6.414567588915148;0.08614690238212701;False;1.0;0
3379;3379;3379;3379;3379;3379;3379;3379;3379;3379;cluster_7;dejeuner;all;entremets;compotes;0.3406754772393539;81.27983592600064;91.05572629620077;9.77589037020013;0.1312890793878805;False;1.0;0
3380;3380;3380;3380;3380;3380;3380;3380;3380;3380;cluster_7;dejeuner;all;compotes;fruits;0.9883814102564102;91.05572629620077;95.09128212732844;4.035555831127667;0.0541970490485664;True;0.2;3
3381;3381;3381;3381;3381;3381;3381;3381;3381;3381;cluster_7;dejeuner;all;pâtisseries et tartes;fruits;0.9781339536449638;70.71256800534765;95.09128212732844;24.378714121980792;0.3274033169901083;True;0.2;3
3382;3382;3382;3382;3382;3382;3382;3382;3382;3382;cluster_7;dejeuner;all;pâtisseries et tartes;crème dessert et lait gélifié;0.6738853065871758;70.71256800534765;87.69440351491579;16.981835509568146;0.2280640909357884;False;1.0;0
3383;3383;3383;3383;3383;3383;3383;3383;3383;3383;cluster_7;dejeuner;all;pâtisseries et tartes;glaces;0.2823529411764706;70.71256800534765;71.3793824446339;0.6668144392862558;0.008955240959258636;False;1.0;0
3384;3384;3384;3384;3384;3384;3384;3384;3384;3384;cluster_7;dejeuner;all;pâtisseries et tartes;entremets;0.5088394762149325;70.71256800534765;81.27983592600064;10.567267920652997;0.14191718855366134;False;1.0;0
3385;3385;3385;3385;3385;3385;3385;3385;3385;3385;cluster_7;dejeuner;all;pâtisseries et tartes;compotes;0.3613707165109034;70.71256800534765;91.05572629620077;20.343158290853125;0.27320626794154185;False;1.0;0
3386;3386;3386;3386;3386;3386;3386;3386;3386;3386;cluster_7;dejeuner;all;pâtisseries et tartes;gâteaux;0.5616073525385107;70.71256800534765;70.71256800534765;0.0;0.0;False;1.0;0
3387;3387;3387;3387;3387;3387;3387;3387;3387;3387;cluster_7;dejeuner;all;gâteaux;fruits;0.973339990132855;70.71256800534765;95.09128212732844;24.378714121980792;0.3274033169901083;True;0.2;3
3388;3388;3388;3388;3388;3388;3388;3388;3388;3388;cluster_7;dejeuner;all;gâteaux;crème dessert et lait gélifié;0.6251723314821833;70.71256800534765;87.69440351491579;16.981835509568146;0.2280640909357884;False;1.0;0
3389;3389;3389;3389;3389;3389;3389;3389;3389;3389;cluster_7;dejeuner;all;gâteaux;glaces;0.2388059701492537;70.71256800534765;71.3793824446339;0.6668144392862558;0.008955240959258636;False;1.0;0
3390;3390;3390;3390;3390;3390;3390;3390;3390;3390;cluster_7;dejeuner;all;gâteaux;entremets;0.4471169281155289;70.71256800534765;81.27983592600064;10.567267920652997;0.14191718855366134;False;1.0;0
3391;3391;3391;3391;3391;3391;3391;3391;3391;3391;cluster_7;dejeuner;all;gâteaux;compotes;0.3156462585034014;70.71256800534765;91.05572629620077;20.343158290853125;0.27320626794154185;False;1.0;0
3392;3392;3392;3392;3392;3392;3392;3392;3392;3392;cluster_7;dejeuner;all;gâteaux;pâtisseries et tartes;0.4383926474614893;70.71256800534765;70.71256800534765;0.0;0.0;False;1.0;0
3393;3393;3393;3393;3393;3393;3393;3393;3393;3393;cluster_7;dejeuner;all;chocolat en tablettes;fruits;0.9910413153456998;43.40437406556678;95.09128212732844;51.686908061761656;0.6941492098275022;True;0.2;3
3394;3394;3394;3394;3394;3394;3394;3394;3394;3394;cluster_7;dejeuner;all;chocolat en tablettes;crème dessert et lait gélifié;0.8258196721311476;43.40437406556678;87.69440351491579;44.290029449349014;0.5948099837731823;False;1.0;0
3395;3395;3395;3395;3395;3395;3395;3395;3395;3395;cluster_7;dejeuner;all;chocolat en tablettes;glaces;0.4585987261146497;43.40437406556678;71.3793824446339;27.97500837906713;0.3757011337966525;False;1.0;0
3396;3396;3396;3396;3396;3396;3396;3396;3396;3396;cluster_7;dejeuner;all;chocolat en tablettes;entremets;0.7108843537414966;43.40437406556678;81.27983592600064;37.875461860433866;0.5086630813910553;False;1.0;0
3397;3397;3397;3397;3397;3397;3397;3397;3397;3397;cluster_7;dejeuner;all;chocolat en tablettes;compotes;0.5771144278606966;43.40437406556678;91.05572629620077;47.651352230634004;0.6399521607789358;False;1.0;0
3398;3398;3398;3398;3398;3398;3398;3398;3398;3398;cluster_7;dejeuner;all;chocolat en tablettes;pâtisseries et tartes;0.6903460837887069;43.40437406556678;70.71256800534765;27.30819393978087;0.366745892837394;False;1.0;0
3399;3399;3399;3399;3399;3399;3399;3399;3399;3399;cluster_7;dejeuner;all;chocolat en tablettes;gâteaux;0.7352024922118381;43.40437406556678;70.71256800534765;27.30819393978087;0.366745892837394;False;1.0;0
3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;cluster_7;dejeuner;all;sauces;herbes aromatiques;0.003041621005076823;87.84995811402662;108.85335888155136;21.003400767524735;0.28207324820138857;False;1.0;0
3401;3401;3401;3401;3401;3401;3401;3401;3401;3401;cluster_7;dejeuner;all;sel et épices;sauces;0.9701333391593304;61.85329756979452;87.84995811402662;25.9966605442321;0.3491321507057364;False;1.0;0
3402;3402;3402;3402;3402;3402;3402;3402;3402;3402;cluster_7;dejeuner;all;sel et épices;herbes aromatiques;0.12710280373831775;61.85329756979452;108.85335888155136;47.00006131175684;0.631205398907125;False;1.0;0
3403;3403;3403;3403;3403;3403;3403;3403;3403;3403;cluster_7;dejeuner;all;condiments d'accompagnement;sauces;0.9897019779962956;34.392555166733345;87.84995811402662;53.45740294729328;0.7179267517986114;False;1.0;0
3404;3404;3404;3404;3404;3404;3404;3404;3404;3404;cluster_7;dejeuner;all;condiments d'accompagnement;sel et épices;0.6797035105652757;34.392555166733345;61.85329756979452;27.46074240306117;0.36879460109287504;False;1.0;0
3405;3405;3405;3405;3405;3405;3405;3405;3405;3405;cluster_7;dejeuner;all;condiments d'accompagnement;condiments d'assaisonnement;0.6785364365289931;34.392555166733345;34.392555166733345;0.0;0.0;False;1.0;0
3406;3406;3406;3406;3406;3406;3406;3406;3406;3406;cluster_7;dejeuner;all;condiments d'accompagnement;herbes aromatiques;0.2361111111111112;34.392555166733345;108.85335888155136;74.46080371481801;1.0;False;1.0;0
3407;3407;3407;3407;3407;3407;3407;3407;3407;3407;cluster_7;dejeuner;all;condiments d'assaisonnement;sauces;0.9639477189020842;34.392555166733345;87.84995811402662;53.45740294729328;0.7179267517986114;False;1.0;0
3408;3408;3408;3408;3408;3408;3408;3408;3408;3408;cluster_7;dejeuner;all;condiments d'assaisonnement;sel et épices;0.4286084380718068;34.392555166733345;61.85329756979452;27.46074240306117;0.36879460109287504;False;1.0;0
3409;3409;3409;3409;3409;3409;3409;3409;3409;3409;cluster_7;dejeuner;all;condiments d'assaisonnement;condiments d'accompagnement;0.3214635634710071;34.392555166733345;34.392555166733345;0.0;0.0;False;1.0;0
3410;3410;3410;3410;3410;3410;3410;3410;3410;3410;cluster_7;dejeuner;all;condiments d'assaisonnement;herbes aromatiques;0.1380710659898477;34.392555166733345;108.85335888155136;74.46080371481801;1.0;False;1.0;0
3411;3411;3411;3411;3411;3411;3411;3411;3411;3411;cluster_7;dejeuner;all;légumes feuilles;légumes fruits;0.4247075885600859;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3412;3412;3412;3412;3412;3412;3412;3412;3412;3412;cluster_7;dejeuner;all;légumes feuilles;haricots verts et petits pois (légumes potagers);0.21637360085454727;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3413;3413;3413;3413;3413;3413;3413;3413;3413;3413;cluster_7;dejeuner;all;légumes feuilles;mélanges de légumes, légumes préparés et autres légumes;0.04232729264233045;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3414;3414;3414;3414;3414;3414;3414;3414;3414;3414;cluster_7;dejeuner;all;légumes feuilles;choux;0.009167303284950344;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3415;3415;3415;3415;3415;3415;3415;3415;3415;3415;cluster_7;dejeuner;all;légumes fruits;légumes feuilles;0.5544387053525219;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3416;3416;3416;3416;3416;3416;3416;3416;3416;3416;cluster_7;dejeuner;all;légumes fruits;haricots verts et petits pois (légumes potagers);0.4693791884638505;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3417;3417;3417;3417;3417;3417;3417;3417;3417;3417;cluster_7;dejeuner;all;légumes fruits;mélanges de légumes, légumes préparés et autres légumes;0.1056032082530268;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3418;3418;3418;3418;3418;3418;3418;3418;3418;3418;cluster_7;dejeuner;all;légumes fruits;choux;0.02502234137622878;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3419;3419;3419;3419;3419;3419;3419;3419;3419;3419;cluster_7;dejeuner;all;haricots verts et petits pois (légumes potagers);légumes feuilles;0.7836263991454526;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3420;3420;3420;3420;3420;3420;3420;3420;3420;3420;cluster_7;dejeuner;all;haricots verts et petits pois (légumes potagers);légumes fruits;0.5306208115361495;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3421;3421;3421;3421;3421;3421;3421;3421;3421;3421;cluster_7;dejeuner;all;haricots verts et petits pois (légumes potagers);mélanges de légumes, légumes préparés et autres légumes;0.15297047352314735;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3422;3422;3422;3422;3422;3422;3422;3422;3422;3422;cluster_7;dejeuner;all;haricots verts et petits pois (légumes potagers);choux;0.038576349024110224;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3423;3423;3423;3423;3423;3423;3423;3423;3423;3423;cluster_7;dejeuner;all;mélanges de légumes, légumes préparés et autres légumes;légumes feuilles;0.9576727073576694;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3424;3424;3424;3424;3424;3424;3424;3424;3424;3424;cluster_7;dejeuner;all;mélanges de légumes, légumes préparés et autres légumes;légumes fruits;0.8943967917469731;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3425;3425;3425;3425;3425;3425;3425;3425;3425;3425;cluster_7;dejeuner;all;mélanges de légumes, légumes préparés et autres légumes;haricots verts et petits pois (légumes potagers);0.8470295264768526;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3426;3426;3426;3426;3426;3426;3426;3426;3426;3426;cluster_7;dejeuner;all;mélanges de légumes, légumes préparés et autres légumes;choux;0.17073170731707318;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
3427;3427;3427;3427;3427;3427;3427;3427;3427;3427;cluster_7;dejeuner;all;légumes racines, tubercules ou bulbes;légumes feuilles;0.7774469043023432;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
3428;3428;3428;3428;3428;3428;3428;3428;3428;3428;cluster_7;dejeuner;all;légumes racines, tubercules ou bulbes;légumes fruits;0.5240056220342599;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
3429;3429;3429;3429;3429;3429;3429;3429;3429;3429;cluster_7;dejeuner;all;légumes racines, tubercules ou bulbes;haricots verts et petits pois (légumes potagers);0.4960879549863353;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
3430;3430;3430;3430;3430;3430;3430;3430;3430;3430;cluster_7;dejeuner;all;légumes racines, tubercules ou bulbes;mélanges de légumes, légumes préparés et autres légumes;0.13092855500445702;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
3431;3431;3431;3431;3431;3431;3431;3431;3431;3431;cluster_7;dejeuner;all;légumes racines, tubercules ou bulbes;choux;0.032000000000000015;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
3432;3432;3432;3432;3432;3432;3432;3432;3432;3432;cluster_7;dejeuner;all;choux;légumes feuilles;0.9908326967150496;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
